"cohort","outcome","exposure","baseline_adjusted","n","n_control","n_selected","df","reduced_form","reduced_form_se","first_stage","first_stage_se","first_stage_F","estimate","se","ci_low","ci_high","p_value","ar_p_zero","ar_type","ar_low","ar_high","ar_set","var_rf","var_fs","cov_rf_fs","inference_status","holm_ar_p"
"A_2022","years_in_school","started_g6_private",FALSE,274,128,146,272,0.0206549657534249,0.0539534489768392,-0.0207619863013703,0.0393411166129759,0.278512335913839,-0.994845360824736,3.02953679702023,-6.95916669959003,4.96947597794056,0.742875505966132,0.702145265135353,"all real",,,"All real numbers",0.00291097465649639,0.00154772345635577,-0.00024449718360604,"Exploratory; valid-IV assumptions required",1
"A_2022","years_in_school","started_g6_private",TRUE,274,128,146,267,0.0312720034282057,0.0536677922393642,-0.018285801831342,0.0404359510394563,0.204499708701664,-1.71017949973652,4.48074552952835,-10.5322683929154,7.11190939344237,0.7030075142639,0.560589792489731,"all real",,,"All real numbers",0.00288023192384756,0.00163506613646531,-0.000277499582379129,"Exploratory; valid-IV assumptions required",1
"A_2022","married_or_cohab","started_g6_private",FALSE,274,128,146,272,0,0,-0.0207619863013703,0.0393411166129759,0.278512335913839,0,,,,,,"not reported",,,"Not reported: no observed outcome variation",0,0.00154772345635577,0,"Not reported: no observed outcome variation",
"A_2022","married_or_cohab","started_g6_private",TRUE,274,128,146,267,0,0,-0.018285801831342,0.0404359510394563,0.204499708701664,0,,,,,,"not reported",,,"Not reported: no observed outcome variation",0,0.00163506613646531,0,"Not reported: no observed outcome variation",
"A_2022","has_child","started_g6_private",FALSE,273,127,146,271,0,0,-0.0199007658289295,0.039486009856967,0.254011324844293,0,,,,,,"not reported",,,"Not reported: no observed outcome variation",0,0.0015591449744245,0,"Not reported: no observed outcome variation",
"A_2022","has_child","started_g6_private",TRUE,273,127,146,266,0,0,-0.0174295287148506,0.0405667425141799,0.184599711235662,0,,,,,,"not reported",,,"Not reported: no observed outcome variation",0,0.00164566059821177,0,"Not reported: no observed outcome variation",
"A_2022","working","started_g6_private",FALSE,274,128,146,272,-0.0252568493150687,0.0333015981983001,-0.0207619863013703,0.0393411166129759,0.278512335913839,1.21649484536081,2.86889141269794,-4.43156009431997,6.86454978504159,0.671879385529814,0.448851727318376,"all real",,,"All real numbers",0.00110899644256103,0.00154772345635577,-6.10139355888251e-05,"Exploratory; valid-IV assumptions required",1
"A_2022","working","started_g6_private",TRUE,274,128,146,267,-0.0102601831364348,0.0310117630698311,-0.018285801831342,0.0404359510394563,0.204499708701664,0.561101078917347,2.13694612803809,-3.64630783936392,4.76850999719861,0.793083376321795,0.741018708618011,"all real",,,"All real numbers",0.000961729448699342,0.00163506613646531,-4.49219594345726e-05,"Exploratory; valid-IV assumptions required",1
"A_2022","hours_worked","started_g6_private",FALSE,274,128,146,272,-0.219606164383564,0.845216153840248,-0.0207619863013703,0.0393411166129759,0.278512335913839,10.5773195876288,46.9800008599044,-81.9133284545209,103.067967629778,0.822035410812019,0.795197260451875,"all real",,,"All real numbers",0.714390346712502,0.00154772345635577,-0.00301836174861918,"Exploratory; valid-IV assumptions required",1
"A_2022","hours_worked","started_g6_private",TRUE,274,128,146,267,-0.0274630368176789,0.778493670367293,-0.018285801831342,0.0404359510394563,0.204499708701664,1.50187763550008,42.9444952314393,-83.0510504225088,86.054805693509,0.972127776618348,0.971885103765156,"all real",,,"All real numbers",0.606052394801939,0.00163506613646531,-0.00230231047024392,"Exploratory; valid-IV assumptions required",1
"A_2022","years_in_school","started_g7_private",FALSE,274,128,146,272,0.0206549657534249,0.0539534489768392,0.159781678082192,0.0535161871951274,8.91422573489077,0.129269926322841,0.330577974847766,-0.521546816173778,0.78008666881946,0.696072196398887,0.702145265135353,"bounded",-0.815713055540466,0.922297987725922,"[-0.815713, 0.922298]",0.00291097465649639,0.00286398229190392,0.00065308839370455,"Exploratory; valid-IV assumptions required",1
"A_2022","years_in_school","started_g7_private",TRUE,274,128,146,267,0.0312720034282057,0.0536677922393642,0.162287566047029,0.0549207381409343,8.73167902132846,0.192695005476534,0.322633568187875,-0.442534556148791,0.827924567101859,0.550842274463328,0.560589792489731,"bounded",-0.677737756459417,1.02641591045376,"[-0.677738, 1.026416]",0.00288023192384756,0.00301628747794508,0.000650567714630478,"Exploratory; valid-IV assumptions required",1
"A_2022","married_or_cohab","started_g7_private",FALSE,274,128,146,272,0,0,0.159781678082192,0.0535161871951274,8.91422573489077,0,,,,,,"not reported",,,"Not reported: no observed outcome variation",0,0.00286398229190392,0,"Not reported: no observed outcome variation",
"A_2022","married_or_cohab","started_g7_private",TRUE,274,128,146,267,0,0,0.162287566047029,0.0549207381409343,8.73167902132846,0,,,,,,"not reported",,,"Not reported: no observed outcome variation",0,0.00301628747794508,0,"Not reported: no observed outcome variation",
"A_2022","has_child","started_g7_private",FALSE,273,127,146,271,0,0,0.162549886743609,0.0537093092970506,9.15955147658667,0,,,,,,"not reported",,,"Not reported: no observed outcome variation",0,0.00288468990516624,0,"Not reported: no observed outcome variation",
"A_2022","has_child","started_g7_private",TRUE,273,127,146,266,0,0,0.165318933947033,0.0550988460622106,9.00243895607817,0,,,,,,"not reported",,,"Not reported: no observed outcome variation",0,0.00303588283738718,0,"Not reported: no observed outcome variation",
"A_2022","working","started_g7_private",FALSE,274,128,146,272,-0.0252568493150687,0.0333015981983001,0.159781678082192,0.0535161871951274,8.91422573489077,-0.158070997990624,0.204724201594613,-0.561116415802819,0.244974419821572,0.440715576292228,0.448851727318376,"bounded",-0.722577867629562,0.351065057726089,"[-0.722578, 0.351065]",0.00110899644256103,0.00286398229190392,-0.000349640669252518,"Exploratory; valid-IV assumptions required",1
"A_2022","working","started_g7_private",TRUE,274,128,146,267,-0.0102601831364348,0.0310117630698311,0.162287566047029,0.0549207381409343,8.73167902132846,-0.0632222380700536,0.188059452285071,-0.433490354018176,0.307045877878069,0.736997531124128,0.741018708618011,"bounded",-0.52309189045335,0.472935280884485,"[-0.523092, 0.472935]",0.000961729448699342,0.00301628747794508,-0.000334794842213089,"Exploratory; valid-IV assumptions required",1
"A_2022","hours_worked","started_g7_private",FALSE,274,128,146,272,-0.219606164383564,0.845216153840248,0.159781678082192,0.0535161871951274,8.91422573489077,-1.37441393168119,5.22728604976189,-11.6654966348489,8.91666877148651,0.792803049972916,0.795197260451875,"bounded",-13.9960724988863,13.4712907800323,"[-13.996072, 13.471291]",0.714390346712502,0.00286398229190392,-0.00807632289988123,"Exploratory; valid-IV assumptions required",1
"A_2022","hours_worked","started_g7_private",TRUE,274,128,146,267,-0.0274630368176789,0.778493670367293,0.162287566047029,0.0549207381409343,8.73167902132846,-0.169224528327207,4.7889291131779,-9.59809257297937,9.25964351632495,0.971837733080173,0.971885103765156,"bounded",-11.3792906534487,14.0935974107377,"[-11.379291, 14.093597]",0.606052394801939,0.00301628747794508,-0.0062767100953085,"Exploratory; valid-IV assumptions required",1
"B_2018","years_in_school","started_g6_private",FALSE,163,73,90,161,0.0141552511415513,0.223551964908954,0.26834094368341,0.0730590863869344,13.490418155255,0.0527509926262007,0.82943780337644,-1.58522949308642,1.69073147833882,0.949368825720902,0.949590446353504,"bounded",-2.21863419678448,1.71428219908066,"[-2.218634, 1.714282]",0.0499754810146541,0.00533763010369354,0.00428412770144782,"Exploratory; valid-IV assumptions required",1
"B_2018","years_in_school","started_g6_private",TRUE,163,73,90,155,-0.264000802112576,0.208495505554777,0.233564754442286,0.0685372847062308,11.6134385154518,-1.13031096127053,1.00155092230209,-3.10876176428247,0.848139841741402,0.260826952235831,0.207334657457904,"bounded",-4.5158585660436,0.610917276873427,"[-4.515859, 0.610917]",0.0434703758365422,0.00469735939490293,0.00232241551207784,"Exploratory; valid-IV assumptions required",1
"B_2018","married_or_cohab","started_g6_private",FALSE,163,73,90,161,-0.032572298325723,0.0310398732214652,0.26834094368341,0.0730590863869344,13.490418155255,-0.121384004537719,0.115388857259146,-0.349254853551072,0.106486844475633,0.294396032561135,0.295580708449623,"bounded",-0.415830838554172,0.126673572417019,"[-0.415831, 0.126674]",0.000963473729604635,0.00533763010369354,-0.000343443321523124,"Exploratory; valid-IV assumptions required",1
"B_2018","married_or_cohab","started_g6_private",TRUE,163,73,90,155,-0.0323007558221536,0.0337452009145421,0.233564754442286,0.0685372847062308,11.6134385154518,-0.138294649375855,0.144869260289606,-0.424467521837416,0.147878223085706,0.341257866249436,0.339959160569523,"bounded",-0.528862192740702,0.177492818729388,"[-0.528862, 0.177493]",0.00113873858476281,0.00469735939490293,-0.000302537775088353,"Exploratory; valid-IV assumptions required",1
"B_2018","has_child","started_g6_private",FALSE,163,73,90,161,-0.0103500761035008,0.0345906889263496,0.26834094368341,0.0730590863869344,13.490418155255,-0.0385706182643223,0.12707484068313,-0.289519041903435,0.212377805374791,0.761880317307472,0.765161393244108,"bounded",-0.311802436966217,0.285634238310713,"[-0.311802, 0.285634]",0.00119651576039948,0.00533763010369354,-0.000540419323742572,"Exploratory; valid-IV assumptions required",1
"B_2018","has_child","started_g6_private",TRUE,163,73,90,155,0.0055579293100417,0.0412202722307908,0.233564754442286,0.0685372847062308,11.6134385154518,0.0237960959619662,0.177403129832487,-0.326643763718029,0.374235955641961,0.89346926644037,0.892917381689598,"bounded",-0.362524475902224,0.502551044528453,"[-0.362524, 0.502551]",0.00169911084278051,0.00469735939490293,-0.000317243201385152,"Exploratory; valid-IV assumptions required",1
"B_2018","working","started_g6_private",FALSE,163,73,90,161,-0.00213089802130901,0.0682305300282948,0.26834094368341,0.0730590863869344,13.490418155255,-0.00794100964265466,0.254036555143953,-0.50961445434168,0.493732435056371,0.975101450844206,0.975124112530607,"bounded",-0.565183034539865,0.627360971207403,"[-0.565183, 0.627361]",0.00465540522794204,0.00533763010369354,-0.000554705275647783,"Exploratory; valid-IV assumptions required",1
"B_2018","working","started_g6_private",TRUE,163,73,90,155,0.00124670447149117,0.0708452180894626,0.233564754442286,0.0685372847062308,11.6134385154518,0.00533772518232937,0.303384014471624,-0.593963152772754,0.604638603137412,0.985985404809611,0.985982517976816,"bounded",-0.708242404390422,0.763358652046703,"[-0.708242, 0.763359]",0.00501904492614352,0.00469735939490293,-0.000181192908887005,"Exploratory; valid-IV assumptions required",1
"B_2018","hours_worked","started_g6_private",FALSE,163,73,90,161,-0.490410958904103,1.97232718020126,0.26834094368341,0.0730590863869344,13.490418155255,-1.82756664775947,7.31039719557184,-16.2641981834943,12.6090648879753,0.80290950657703,0.803951631752619,"bounded",-18.455467149116,15.8034019744912,"[-18.455467, 15.803402]",3.89007450576065,0.00533763010369354,-0.0163381600546699,"Exploratory; valid-IV assumptions required",1
"B_2018","hours_worked","started_g6_private",TRUE,163,73,90,155,-0.69314332890296,1.90439352842029,0.233564754442286,0.0685372847062308,11.6134385154518,-2.96767091660757,8.03379316441279,-18.8375225471471,12.902180713932,0.71233490042068,0.716375937940922,"bounded",-21.3089529740093,17.7123112122489,"[-21.308953, 17.712311]",3.62671471108909,0.00469735939490293,-0.0247949860065832,"Exploratory; valid-IV assumptions required",1
"B_2018","years_in_school","started_g7_private",FALSE,163,73,90,161,0.0141552511415513,0.223551964908954,0.215372907153729,0.0756683384059413,8.10128192159807,0.0657243816254362,1.03112542422436,-1.97055044974383,2.1019992129947,0.949255977981198,0.949590446353504,"bounded",-3.64799473381041,2.21861470503775,"[-3.647995, 2.218615]",0.0499754810146541,0.00572569743711604,0.0051902443050834,"Exploratory; valid-IV assumptions required",1
"B_2018","years_in_school","started_g7_private",TRUE,163,73,90,155,-0.264000802112576,0.208495505554777,0.182015745284303,0.0740537784399886,6.04120358963014,-1.45042837750226,1.40342308996943,-4.22273228885346,1.32187553384894,0.302982913909998,0.207334657457904,"bounded",-11.2965158214472,0.754125262115731,"[-11.296516, 0.754125]",0.0434703758365422,0.00548396210123891,0.0035317080271634,"Exploratory; valid-IV assumptions required",1
"B_2018","married_or_cohab","started_g7_private",FALSE,163,73,90,161,-0.032572298325723,0.0310398732214652,0.215372907153729,0.0756683384059413,8.10128192159807,-0.151236749116608,0.143934810079112,-0.435480376745595,0.133006878512379,0.294956788609852,0.295580708449623,"bounded",-0.620753627524111,0.180572461487006,"[-0.620754, 0.180572]",0.000963473729604635,0.00572569743711604,-0.000441216270158747,"Exploratory; valid-IV assumptions required",1
"B_2018","married_or_cohab","started_g7_private",TRUE,163,73,90,155,-0.0323007558221536,0.0337452009145421,0.182015745284303,0.0740537784399886,6.04120358963014,-0.177461327709319,0.186003939118251,-0.544891115369071,0.189968459950433,0.341532249945648,0.339959160569523,"bounded",-0.986483140675306,0.293831874443253,"[-0.986483, 0.293832]",0.00113873858476281,0.00548396210123891,-0.000465559593429014,"Exploratory; valid-IV assumptions required",1
"B_2018","has_child","started_g7_private",FALSE,163,73,90,161,-0.0103500761035008,0.0345906889263496,0.215372907153729,0.0756683384059413,8.10128192159807,-0.0480565371024739,0.1582748299646,-0.360618952037203,0.264505877832255,0.761803978404857,0.765161393244108,"bounded",-0.447650106391913,0.423369091737894,"[-0.447650, 0.423369]",0.00119651576039948,0.00572569743711604,-0.000496702467967042,"Exploratory; valid-IV assumptions required",1
"B_2018","has_child","started_g7_private",TRUE,163,73,90,155,0.0055579293100417,0.0412202722307908,0.182015745284303,0.0740537784399886,6.04120358963014,0.0305354314340245,0.227699936700566,-0.419260093266337,0.480330956134386,0.893494445967925,0.892917381689598,"bounded",-0.607272010720882,0.92640206359545,"[-0.607272, 0.926402]",0.00169911084278051,0.00548396210123891,-0.000220427298543376,"Exploratory; valid-IV assumptions required",1
"B_2018","working","started_g7_private",FALSE,163,73,90,161,-0.00213089802130901,0.0682305300282948,0.215372907153729,0.0756683384059413,8.10128192159807,-0.00989399293286235,0.316562183424025,-0.63504355430124,0.615255568435515,0.975105287340856,0.975124112530607,"bounded",-0.826514679467141,0.91290190750694,"[-0.826515, 0.912902]",0.00465540522794204,0.00572569743711604,-0.000384116844207662,"Exploratory; valid-IV assumptions required",1
"B_2018","working","started_g7_private",TRUE,163,73,90,155,0.00124670447149117,0.0708452180894626,0.182015745284303,0.0740537784399886,6.04120358963014,0.00684943200679619,0.389104999118395,-0.761783575880891,0.775482439894484,0.985978167769034,0.985982517976816,"bounded",-1.35611082003876,1.2310640303566,"[-1.356111, 1.231064]",0.00501904492614352,0.00548396210123891,0.000246107218999885,"Exploratory; valid-IV assumptions required",1
"B_2018","hours_worked","started_g7_private",FALSE,163,73,90,161,-0.490410958904103,1.97232718020126,0.215372907153729,0.0756683384059413,8.10128192159807,-2.27703180212011,9.12987810558593,-20.3067889617387,15.7527253574984,0.803365888285073,0.803951631752619,"bounded",-27.5299119598894,22.5444102441758,"[-27.529912, 22.544410]",3.89007450576065,0.00572569743711604,-0.0117069486935663,"Exploratory; valid-IV assumptions required",1
"B_2018","hours_worked","started_g7_private",TRUE,163,73,90,155,-0.69314332890296,1.90439352842029,0.182015745284303,0.0740537784399886,6.04120358963014,-3.80815037633306,10.4369907337692,-24.4252475587621,16.808946806096,0.715705405204478,0.716375937940922,"bounded",-41.2538379728868,28.2512879748322,"[-41.253838, 28.251288]",3.62671471108909,0.00548396210123891,-0.0127878130364469,"Exploratory; valid-IV assumptions required",1
