"estimate","se","ci_low","ci_high","p_value","n","df","control_mean","selected_mean","n_control","n_selected","outcome"
-0.0343585033902557,0.0182816579346712,-0.070216969541082,0.00149996276057059,0.0603715023698192,1609,1603,0.179053649795614,0.144695146405359,781,828,"working"
-1.14200308159264,0.541683603066705,-2.20448566465134,-0.0795204985339408,0.0351644334449449,1609,1603,4.49532195493032,3.35331887333767,781,828,"hours_worked"
