effect,se,low,high,p,control_mean,treatment_mean,n,missing,variable
0.0052751390102984685,0.024869930378050627,-0.04346902882869803,0.054019306849294964,0.8320219060022515,0.49141658985835135,0.4966917288686498,1618,0,male
-0.1436755546177082,0.06688920618005569,-0.27477598968508776,-0.012575119550328667,0.03171667749427302,12.619395161218405,12.475719606600697,1554,64,age_at_application
-0.021120326213521223,0.009747666607992922,-0.04022540169849054,-0.0020152507285519095,0.030257290643782894,0.0504314068475142,0.02931108063399298,1618,0,age_at_application_missing
0.016839806703835447,0.00783088576070011,0.0014915526458161108,0.032188060761854785,0.03152086387923651,0.933852270069823,0.9506920767736584,1618,0,has_phone
0.034388270363743256,0.03321334116828465,-0.030708682132334353,0.09948522285982087,0.30049371437542866,1.9891835569108864,2.0235718272746297,1339,279,ses_stratum
-0.006868962320233374,0.018772756643336518,-0.04366288923170697,0.029924964591240222,0.714439272446121,0.17573249669560315,0.16886353437536977,1618,0,ses_stratum_missing
